dLoss,vf_MeanKL,AverageDiscountedReturn,ExplainedVariance,Perplexity,MeanKL,AveragePolicyStd,MeanKLBefore,NumTrajs,vf_LossBefore,MaxReturn,vf_LossAfter,LossAfter,Iteration,MinReturn,vf_dLoss,Entropy,LossBefore,AverageReturn,StdReturn
0.0167844879661,0.0,-7167.45427496,4.03935583504e-06,1.48049689708e+14,0.0099358844334,0.999697194925,0.0,592,286216726.765,-19.0189262612,286216726.765,-0.0167844879661,11,-1401357.10799,0.0,32.6285690746,8.19617682276e-17,-36169.3570851,60729.775675
0.025172390265,0.0,-7921.21843131,2.75093176515e-05,1.47979298177e+14,0.0099759006006,0.999676753179,0.0,577,60734407.1326,-67.6060983845,60734407.1326,-0.025172390265,12,-202063.34918,0.0,32.6280935027,7.17021303772e-17,-35429.3150026,25082.6335124
0.0203379253763,0.0,-8577.8096372,1.97268972397e-05,1.47763945591e+14,0.0099795909364,0.999613126762,0.0,563,79968869.9868,-4.21070540454,79968869.9868,-0.0203379253763,13,-615606.113448,0.0,32.6266371542,2.02759758685e-17,-37588.4421846,34240.2048232
0.0122829229744,0.0,-15156.4867117,2.92899816401e-07,1.48188490241e+14,0.00995359741538,0.999737975453,0.0,556,3854857232.15,-20.9478324774,3854857232.15,-0.0122829229744,14,-6983268.13481,0.0,32.6295061621,-2.2139931664e-16,-47799.1884057,295410.32874
0.0240407579998,0.0,-7629.13984671,1.70701051244e-05,1.4851851776e+14,0.0099858036612,0.999834890288,0.0,564,98370121.4936,-1.690423362,98370121.4936,-0.0240407579998,15,-388379.107878,0.0,32.6317307651,1.95992654249e-16,-37865.2748158,33250.5125969
0.0194048008748,0.0,-7620.36917538,1.88704143085e-05,1.47754367205e+14,0.00640529307249,0.999610662043,0.0,579,77513621.2241,-9.8751901807,77513621.2241,-0.0194048008748,16,-347438.300088,0.0,32.6265723298,1.30253571796e-18,-36122.93072,28532.372353
0.024291466814,0.0,-8240.16101878,2.35636894702e-05,1.47975568447e+14,0.009968306915,0.999675591117,0.0,569,69075619.7245,-29.5465832837,69075619.7245,-0.024291466814,17,-265746.851732,0.0,32.628068298,1.706434283e-17,-36690.7105149,28493.2893556
0.0259691806489,0.0,-7869.21933574,3.62559338564e-05,1.48227805851e+14,0.00997482089455,0.999749502566,0.0,583,59177636.2486,8.51019232712,59177636.2486,-0.0259691806489,18,-180619.091516,0.0,32.629771435,-2.82974597776e-16,-35265.6744255,25012.4933018
0.0221049776796,0.0,-8031.31325696,1.41059796649e-05,1.47795738266e+14,0.00996455625241,0.999622677208,0.0,556,86658725.7206,27.0141035902,86658725.7206,-0.0221049776796,19,-472214.168968,0.0,32.6268522896,3.52315356112e-16,-38343.7741282,30487.176527
0.0217056722081,0.0,-8310.30798164,1.04955382852e-05,1.48290943637e+14,0.00995359551408,0.999768103371,0.0,587,170556189.432,39.0821266951,170556189.432,-0.0217056722081,20,-745737.690033,0.0,32.6301972954,5.6470611278e-16,-37777.5984507,49137.6456009
0.0165756880714,0.0,-8803.60296325,1.91327867538e-06,1.48110430023e+14,0.00996682366758,0.999715507719,0.0,570,1134009543.59,-26.8784752254,1134009543.59,-0.0165756880714,21,-2957522.71932,0.0,32.6289792603,3.10652929327e-16,-42216.3966862,126164.848181
0.0164195965968,0.0,-8340.27190297,1.01704652612e-05,1.48198243054e+14,0.00640505188909,0.999741730676,0.0,585,147455826.424,-2.93926250241,147455826.424,-0.0164195965968,22,-856496.917381,0.0,32.6295719735,1.09866131565e-16,-37748.9805301,42123.4221546
0.0206753524793,0.0,-9130.20486405,1.40357398577e-05,1.4784886852e+14,0.00996235780974,0.999639104179,0.0,591,104951143.382,9.06979297829,104951143.382,-0.0206753524793,23,-960701.77827,0.0,32.6272117093,2.66687110961e-17,-38575.5789197,48663.5542892
0.0190934895033,0.0,-8277.27816115,2.67959000264e-05,1.48250419988e+14,0.00992626710235,0.999756899915,0.0,611,78856195.3887,2.25214496524,78856195.3887,-0.0190934895033,24,-697047.300168,0.0,32.6299239868,-6.92507074371e-17,-34949.4481213,36273.295605
0.0213602971725,0.0,-7782.11512329,1.55894977695e-05,1.48322463121e+14,0.00997918481064,0.999777953248,0.0,571,78648642.4642,-13.2769256118,78648642.4642,-0.0213602971725,25,-496243.906035,0.0,32.6304098244,5.47659895933e-17,-35068.419351,29797.8841983
0.00909371913187,0.0,-33630.1264978,9.33969595884e-07,1.47800257949e+14,0.00984432442892,0.99962490543,0.0,578,4933011696.2,-5.63442897198,4933011696.2,-0.00909371913187,26,-15465136.0697,0.0,32.6268828697,-1.32787263102e-16,-69914.6947441,652131.293903
0.0161772451974,0.0,-7648.14152844,1.08070302707e-07,1.475337463e+14,0.00995881476056,0.999546466434,0.0,576,5188068801.5,-28.9091998367,5188068801.5,-0.0161772451974,27,-6465455.94561,0.0,32.625078054,-4.02017077819e-16,-46838.1473787,269700.161004
0.0229982399736,0.0,-7984.18152191,1.52762092221e-05,1.4776033455e+14,0.00998376284688,0.999613468221,0.0,582,99486456.8108,-27.423847136,99486456.8108,-0.0229982399736,28,-467600.070861,0.0,32.626612716,4.6781727076e-17,-37433.3922116,33296.2036156
0.0147257134355,0.0,-24732.186401,4.16309532403e-08,1.4812684409e+14,0.00992502787729,0.999721178337,0.0,572,188137987103.0,-12.3223714693,188137987103.0,-0.0147257134355,29,-40148217.4073,0.0,32.6290900773,-6.69182632624e-17,-107221.084475,1675943.29111
0.0254829387122,0.0,-7100.99215116,2.60381236146e-05,1.47839088267e+14,0.00998112106045,0.999636538168,0.0,597,66216511.582,-0.507725502747,66216511.582,-0.0254829387122,30,-261259.656991,0.0,32.6271455568,7.72213088617e-17,-35010.1540512,26714.3193542
0.0250274131899,0.0,-7458.69959553,2.74437880019e-05,1.4746073594e+14,0.00998177867401,0.99952494919,0.0,584,58189780.3091,10.39822691,58189780.3091,-0.0250274131899,31,-219001.357915,0.0,32.6245830593,1.49210644263e-17,-34767.5945468,24832.7335264
0.025099850552,0.0,-8144.30431993,3.20752883086e-05,1.46976528585e+14,0.00997142120906,0.999382538336,0.0,574,58151069.188,-8.02401803424,58151069.188,-0.025099850552,32,-187521.232636,0.0,32.6212940205,1.4742239836e-16,-35302.8060214,24839.8928961
0.0221121851367,0.0,-8632.9627223,1.77593121787e-05,1.45734419198e+14,0.00996336489363,0.999014068596,0.0,590,103231945.624,-20.4385532099,103231945.624,-0.0221121851367,33,-618106.008818,0.0,32.6128070346,-1.71847484625e-16,-36998.1422086,39581.9156393
0.0166524825427,0.0,-8437.54148063,1.86041291161e-06,1.45601387635e+14,0.00995610103161,0.998974596128,0.0,581,484526955.361,-6.52686766191,484526955.361,-0.0166524825427,34,-1853799.14603,0.0,32.6118937821,-5.52748643029e-17,-38400.1171793,81527.7594793
0.0197493110511,0.0,-8475.36625239,3.26609265544e-06,1.45726572604e+14,0.00997938669796,0.99901198471,0.0,580,444413679.158,-21.7146273718,444413679.158,-0.0197493110511,35,-1516615.38066,0.0,32.6127531914,6.13841719508e-16,-39681.8992277,77539.2387885
0.0156526979012,0.0,-10329.7527735,3.34235856991e-07,1.45452582865e+14,0.00991747847657,0.998930609911,0.0,583,30180383018.2,-27.911694502,30180383018.2,-0.0156526979012,36,-15690673.4994,0.0,32.6108712585,-4.30892257564e-17,-65036.7461394,649124.887798
0.0248095990417,0.0,-7893.63743005,2.37408689763e-05,1.45463477525e+14,0.00999525674186,0.998933400015,0.0,593,82479484.6882,-14.2042697757,82479484.6882,-0.0248095990417,37,-372705.882204,0.0,32.6109461575,4.80228514195e-17,-35986.9289429,30122.4298497
0.0172216484914,0.0,-7768.79282504,5.35367797716e-06,1.45246181664e+14,0.00996912409411,0.998868696211,0.0,557,288649472.887,-10.3295592949,288649472.887,-0.0172216484914,38,-1424196.99574,0.0,32.6094512233,-1.67496904851e-16,-38191.8846898,62603.2243402
0.0159590882233,0.0,-8858.49190149,4.72115910144e-07,1.44510494555e+14,0.00996600070267,0.998648817198,0.0,576,3323428558.19,22.6864522191,3323428558.19,-0.0159590882233,39,-5241058.78689,0.0,32.6043732475,-2.08513816105e-16,-42774.7557533,218015.863768
0.0123523557828,0.0,-14919.7792026,1.32249595997e-06,1.44377353602e+14,0.0098974710536,0.998608695093,0.0,577,2135010426.84,14.3417467341,2135010426.84,-0.0123523557828,40,-5418063.65605,0.0,32.6034514991,1.52765522189e-17,-46834.1355185,228006.361703
0.0236138023766,0.0,-7678.64860096,1.95378808684e-05,1.43844521552e+14,0.009963955982,0.998448356011,0.0,582,74796964.8332,-11.168293836,74796964.8332,-0.0236138023766,41,-383083.874589,0.0,32.5997541207,-6.10371594612e-16,-35676.7292417,28781.6556666
0.0196577980337,0.0,-7699.67084807,5.07528555016e-06,1.43016380698e+14,0.00995113630367,0.998198236444,0.0,588,284115287.581,-7.70567236426,284115287.581,-0.0196577980337,42,-1052851.89301,0.0,32.59398029,2.10035344797e-16,-38306.1201769,60441.5208944
0.0217610815211,0.0,-8467.4418864,1.13187604434e-05,1.43783820162e+14,0.0099430873618,0.998430240207,0.0,547,118720087.569,-24.1321383698,118720087.569,-0.0217610815211,43,-661440.62569,0.0,32.5993320386,1.82035028846e-16,-38438.5199313,38227.6794333
0.0170270673308,0.0,-8692.76516019,2.32583264193e-06,1.44177658569e+14,0.00995755224731,0.998548905895,0.0,568,1618729730.58,1.71694579129,1618729730.58,-0.0170270673308,44,-3553575.73658,0.0,32.6020673951,4.61047882427e-17,-44828.7346574,150841.177943
0.0247561413928,0.0,-7530.40518866,1.94572607799e-05,1.44754958853e+14,0.00998326332433,0.998722624394,0.0,591,55880515.7756,-3.63815161912,55880515.7756,-0.0247561413928,45,-235208.293403,0.0,32.6060634898,-3.1127016205e-16,-33503.7722696,25082.4808147
0.0161321328847,0.0,-8863.08756531,2.66916235447e-07,1.45212505215e+14,0.00995572565308,0.998859613073,0.0,575,19137699233.5,-15.769768528,19137699233.5,-0.0161321328847,46,-12440748.6175,0.0,32.6092193387,1.15632515812e-15,-58313.9202472,520373.8344
0.0165245159344,0.0,-9001.93512438,5.41357416672e-07,1.44817881063e+14,0.0099551965575,0.998741464992,0.0,587,3645240054.79,-4.46040751884,3645240054.79,-0.0165245159344,47,-5277072.10515,0.0,32.6064980763,4.12711071197e-16,-46237.0428529,225053.043606
0.0185150310558,0.0,-8053.81668483,2.77585253627e-06,1.45052512097e+14,0.00997801948756,0.998811455748,0.0,598,392426773.947,12.2465888214,392426773.947,-0.0185150310558,48,-1276246.02399,0.0,32.6081169452,1.60617845624e-16,-36486.3421321,71304.7458423
0.0183787068979,0.0,-8440.28735383,6.08286752979e-06,1.45086054002e+14,0.00993392020378,0.998821357178,0.0,596,467828787.071,55.7293474984,467828787.071,-0.0183787068979,49,-1708636.01809,0.0,32.6083481582,-4.12711008348e-17,-39088.6374638,80256.2503159
0.0153498500424,0.0,-8141.79072001,5.40122763182e-08,1.44760241371e+14,0.00994152467434,0.998724033474,0.0,561,218563867457.0,-38.9159264598,218563867457.0,-0.0153498500424,50,-42189238.9437,0.0,32.606099982,4.03557978749e-16,-109256.60909,1778329.4414
0.0157326865557,0.0,-8609.70151802,3.30076294741e-07,1.44629339508e+14,0.00995603055311,0.998684647565,0.0,581,66641542579.7,2.80845805478,66641542579.7,-0.0157326865557,51,-23291686.2849,0.0,32.6051953062,-4.83554943215e-16,-79641.5267636,966734.596373
0.019905300505,0.0,-8666.36620164,5.16733935985e-06,1.44956002089e+14,0.00999617999392,0.998783084388,0.0,576,193646119.908,-19.094748375,193646119.908,-0.019905300505,52,-1013364.29029,0.0,32.6074513784,-3.93265219869e-16,-37964.3039186,51783.45969
0.0171710651519,0.0,-7783.71468498,9.71229342284e-07,1.4472243008e+14,0.00999963870264,0.998712882061,0.0,599,1922939373.38,-6.18058774071,1922939373.38,-0.0171710651519,53,-3637625.82903,0.0,32.6058387485,-5.29884734511e-17,-41728.6267892,160214.715252
0.0205680747223,0.0,-7727.49643367,1.1707221398e-05,1.44198701604e+14,0.00998620853209,0.998556267254,0.0,562,73802611.9684,-8.00323360282,73802611.9684,-0.0205680747223,54,-511254.833524,0.0,32.6022133366,-5.25021639866e-16,-35156.3171775,29860.2327953
0.0247123171963,0.0,-7784.07299728,2.02797796055e-05,1.44239905511e+14,0.00998083522101,0.99856850572,0.0,568,55103489.369,-10.489831529,55103489.369,-0.0247123171963,55,-219051.757576,0.0,32.6024990397,-7.8190838263e-20,-34593.7721615,24157.1519582
0.0157439455992,0.0,-8767.14045223,6.59297237471e-07,1.43945036468e+14,0.00997004441288,0.998479334698,0.0,581,931558283.057,67.2390837772,931558283.057,-0.0157439455992,56,-2737721.5394,0.0,32.6004526514,-1.0439156646e-16,-40010.0082073,115013.509276
0.0176040863914,0.0,-9324.24842513,2.38092859317e-06,1.44070326818e+14,0.0099371559981,0.998517122963,0.0,564,998999372.956,15.9769483423,998999372.956,-0.0176040863914,57,-2488524.28495,0.0,32.601322677,-1.45955920284e-16,-42327.9080117,122298.783578
0.0233562388717,0.0,-8656.04238917,2.76741512799e-05,1.43412440836e+14,0.00996534771195,0.998318979653,0.0,571,61314022.4215,14.6496350827,61314022.4215,-0.0233562388717,58,-359873.399474,0.0,32.5967457965,-7.0443696465e-19,-35225.7328144,29180.2468086
0.0124127198008,0.0,-10250.6953424,1.08445761654e-05,1.4410217253e+14,0.00988155199023,0.998527536518,0.0,574,176538541.673,14.5259981949,176538541.673,-0.0124127198008,59,-1712621.47829,0.0,32.6015436954,2.2656733456e-16,-38378.6102314,74240.5043417
0.0163150264743,0.0,-8634.9827576,2.47439882273e-06,1.43835215064e+14,0.00995357493471,0.998447717378,0.0,575,900703868.316,4.93131888159,900703868.316,-0.0163150264743,60,-2605881.63103,0.0,32.5996894204,-3.0726428648e-16,-40190.8872786,112827.890063
0.0154020120742,0.0,-10791.867683,2.84452003174e-07,1.43593013063e+14,0.00996294562379,0.998374750214,0.0,555,20199932997.8,1.12168403997,20199932997.8,-0.0154020120742,61,-12932692.5767,0.0,32.5980041158,8.4811355018e-17,-58305.0608174,547522.476693
0.0109546546125,0.0,-22261.4302105,4.82162886617e-07,1.44205684643e+14,0.0099140638637,0.99855987101,0.0,596,8002449901.88,29.2733582839,8002449901.88,-0.0109546546125,62,-11499775.5834,0.0,32.6022617619,-2.7811053358e-17,-55358.7924589,470951.904106
0.020370645827,0.0,-7781.45500764,1.31766148648e-05,1.44349221309e+14,0.00997587133818,0.998603510644,0.0,577,99743107.2765,-6.18556960758,99743107.2765,-0.020370645827,63,-615464.913383,0.0,32.6032566276,-2.40644710585e-16,-36170.331036,34397.7174319
0.0238497517754,0.0,-7553.06802549,2.4035021814e-05,1.44648019176e+14,0.00995812772232,0.998693083244,0.0,587,60250737.4631,-22.4904850544,60250737.4631,-0.0238497517754,64,-338107.932494,0.0,32.6053244533,-2.05563026386e-16,-33897.8992272,26099.5117151
0.0230957108683,0.0,-8025.51842226,1.94836873402e-05,1.44337138651e+14,0.00995404521574,0.998599602719,0.0,553,65294521.8349,29.7253533517,65294521.8349,-0.0230957108683,65,-359081.235373,0.0,32.6031729197,1.13607975507e-17,-35230.2640409,28219.9535976
0.0196718470812,0.0,-8173.82597943,3.28312092268e-06,1.44504341449e+14,0.00996191069852,0.998650467339,0.0,563,977873611.77,-2.06884804558,977873611.77,-0.0196718470812,66,-2152600.07467,0.0,32.6043306677,1.64795807369e-16,-43237.4620156,117741.579002
0.0129694196046,0.0,-15850.985363,8.37101228113e-07,1.44559220916e+14,0.00993233146155,0.998666859264,0.0,560,4751185351.08,-9.62282986437,4751185351.08,-0.0129694196046,67,-7547480.22943,0.0,32.6047103728,-5.53703809753e-17,-48205.0786572,318647.529847
0.0178436115118,0.0,-7893.34503583,5.52658162478e-06,1.44271854647e+14,0.00996086018345,0.998580686094,0.0,566,182081543.351,-16.7374316518,182081543.351,-0.0178436115118,68,-1043353.43122,0.0,32.6027205152,1.97562019376e-16,-36968.2104891,48713.9800915
0.0180868810995,0.0,-8294.31576628,7.36067177154e-06,1.44448150021e+14,0.00994354742066,0.998633874479,0.0,555,164392522.463,18.8001848486,164392522.463,-0.0180868810995,69,-997481.71221,0.0,32.6039417357,6.46495290818e-16,-36307.5577981,47467.0347971
0.0155882778784,0.0,-8852.05514621,2.52603856166e-07,1.44394770594e+14,0.00995336011541,0.998617891412,0.0,555,8136189041.81,0.927541701715,8136189041.81,-0.0155882778784,70,-8132070.6178,0.0,32.603572127,6.07238452245e-17,-50436.5753509,344904.939611
0.0238359550236,0.0,-7509.16204957,2.74844512688e-05,1.44391439242e+14,0.00999837419462,0.99861746997,0.0,532,52529357.2198,11.1950944556,52529357.2198,-0.0238359550236,71,-256439.760134,0.0,32.6035490556,1.79471511809e-16,-35889.9029919,23649.065392
0.0155379745595,0.0,-12112.4460238,1.1216416429e-07,1.44065055864e+14,0.00991883830907,0.998519637525,0.0,571,81126365492.2,20.3061753238,81126365492.2,-0.0155379745595,72,-25467794.9036,0.0,32.6012860903,-1.88690360866e-16,-85025.3483144,1075862.94412
0.0215682293526,0.0,-7483.99854144,2.01943218745e-05,1.43842022309e+14,0.00998331819879,0.998452925154,0.0,564,77553064.2962,16.8369165292,77553064.2962,-0.0215682293526,73,-567590.106718,0.0,32.599736746,-1.90655870505e-16,-34677.1766927,31167.5428578
0.0185258773445,0.0,-7943.2937314,1.74045085433e-06,1.43862805446e+14,0.00996522581229,0.998459217965,0.0,538,462080133.061,4.36086151653,462080133.061,-0.0185258773445,74,-1455364.24181,0.0,32.5998812214,-1.21243484311e-16,-40458.2261861,81538.0854052
0.015414035727,0.0,-8031.15322879,2.0913844434e-07,1.44328812446e+14,0.00995293233852,0.99859947682,0.0,569,4200518511.92,-15.5329252154,4200518511.92,-0.015414035727,75,-5816946.4754,0.0,32.6031152322,3.98263441713e-16,-45138.9455404,243937.553765
0.0150911611392,0.0,-8178.01180363,5.3175209791e-09,1.44700230937e+14,0.0099372149178,0.998711416748,0.0,564,5741723667.5,-3.37458224046,5741723667.5,-0.0150911611392,76,-6833119.02506,0.0,32.6056853455,-1.66370543366e-16,-45784.0605595,286917.886636
0.00626090900895,0.0,-15685.9934052,2.52846429127e-06,1.44820576592e+14,0.00980321361821,0.998747534368,0.0,551,289843478.676,-26.5528345633,289843478.676,-0.00626090900895,77,-4554722.9348,0.0,32.6065166893,9.30663233281e-17,-43067.4616481,193554.467186
0.00836390892335,0.0,-14756.4963909,3.77732844004e-06,1.44634837544e+14,0.00985760113657,0.998691871336,0.0,565,302520732.264,8.4920170056,302520732.264,-0.00836390892335,78,-4384032.36286,0.0,32.6052333202,8.43950772909e-17,-43150.9867008,185116.602825
0.0172672502863,0.0,-8618.42286441,6.63071847762e-07,1.44169862336e+14,0.0099544860511,0.99855211896,0.0,554,4265401051.61,-37.785482741,4265401051.61,-0.0172672502863,79,-5390869.28556,0.0,32.6020133199,6.25989417463e-18,-50517.4746643,249558.015912
0.0151545636649,0.0,-14519.239633,-1.61672626398e-08,1.44756418332e+14,0.00996932703923,0.998728311459,0.0,588,40034720760.0,-23.255333121,40034720760.0,-0.0151545636649,80,-18477372.9993,0.0,32.6060735722,2.17397127841e-16,-66302.147619,760937.350585
0.0160545504355,0.0,-7603.03027634,2.92261212453e-06,1.44581461149e+14,0.00994114715305,0.998676056057,0.0,557,316534051.559,-23.8799537698,316534051.559,-0.0160545504355,81,-1510928.52915,0.0,32.6048642096,-1.36077348796e-17,-35926.730333,65810.4407461
0.0253097357265,0.0,-7287.54024541,4.09761058886e-05,1.44700245191e+14,0.00998433067849,0.998711829373,0.0,563,41118486.3305,-3.27495694172,41118486.3305,-0.0253097357265,82,-180458.149156,0.0,32.605685444,1.93394073146e-17,-32914.2932935,21879.9355578
0.0112653167461,0.0,-11505.1021401,3.81101955249e-06,1.44118263585e+14,0.0099435686838,0.998537259994,0.0,549,332804739.897,-23.0192321318,332804739.897,-0.0112653167461,83,-2342160.07388,0.0,32.6016553533,5.79414569406e-17,-39550.3269652,101583.791362
0.0219088512983,0.0,-8320.16897076,1.21697852624e-05,1.44141753061e+14,0.0099900330719,0.998544086231,0.0,535,71519894.9704,11.1846594248,71519894.9704,-0.0219088512983,84,-466822.96522,0.0,32.6018183276,-2.01557148112e-16,-36936.853291,31703.6055815
0.0247775667754,0.0,-7011.25045647,3.44648317062e-05,1.43186494056e+14,0.00998534013254,0.998255577022,0.0,566,43112543.2909,16.5659989044,43112543.2909,-0.0247775667754,85,-210308.949283,0.0,32.5951690508,-1.35717527104e-16,-32854.362028,21334.155008
0.0170944311051,0.0,-8000.06760838,4.15064500681e-06,1.43149824297e+14,0.00997149300685,0.998244252762,0.0,570,233581813.497,-15.5482268392,233581813.497,-0.0170944311051,86,-1246514.09401,0.0,32.5949129201,2.83395943127e-16,-36523.7836356,56277.8618242
0.022216583465,0.0,-7241.60664844,1.73151521893e-05,1.43291669153e+14,0.00996592328023,0.998287934698,0.0,580,73505198.6987,-2.67788117593,73505198.6987,-0.022216583465,87,-423448.836992,0.0,32.5959033134,3.45349249403e-16,-33940.4862645,29045.7311389
0.0182414144053,0.0,-8009.17303248,6.59972616568e-06,1.43107435609e+14,0.00999663486992,0.998232043783,0.0,545,209349181.708,27.6450203614,209349181.708,-0.0182414144053,88,-1144908.24632,0.0,32.5946167621,-4.74760356639e-17,-37502.367055,54010.0521503
0.0108019957277,0.0,-18484.07968,1.44624947174e-06,1.42736267664e+14,0.00989731531161,0.998119550465,0.0,554,1173690612.97,6.78583954008,1173690612.97,-0.0108019957277,89,-6117745.3905,0.0,32.5920197613,-4.73929576958e-17,-47941.0353472,269927.665671
0.0237014123399,0.0,-7396.83505018,2.20734212708e-05,1.43034263129e+14,0.00998789891813,0.99820973752,0.0,567,66398236.7927,31.2831719568,66398236.7927,-0.0237014123399,90,-343526.189119,0.0,32.5941053198,1.23741539354e-16,-34205.4190608,27029.33446
0.0160655820475,0.0,-7927.3780843,2.5913733237e-06,1.42278572387e+14,0.00993762868357,0.997980493256,0.0,555,602890166.731,-8.24945591234,602890166.731,-0.0160655820475,91,-2136449.24902,0.0,32.5888080291,-3.37291373375e-16,-38990.0671913,92273.1368887
0.0167697432932,0.0,-8758.51190068,1.51964767658e-07,1.42177181382e+14,0.00996492211613,0.997949176933,0.0,553,7536793720.46,-3.56676559597,7536793720.46,-0.0167697432932,92,-7232662.32553,0.0,32.5880951519,-3.07749995215e-17,-52441.8989867,331676.690244
0.0186853794433,0.0,-8839.39380536,9.50378405973e-07,1.4237842178e+14,0.00997689884043,0.99800972837,0.0,557,1954762586.52,-14.2435583983,1954762586.52,-0.0186853794433,93,-3111357.55019,0.0,32.589509571,-4.47533346222e-16,-45128.5198356,168206.857629
0.0253811876935,0.0,-7141.99482582,3.46279336194e-05,1.42164193934e+14,0.00996502194131,0.997943702679,0.0,550,47937084.5532,-20.1331740312,47937084.5532,-0.0253811876935,94,-153277.005702,0.0,32.5880038008,4.83356577823e-16,-34342.8770256,21931.7939631
0.0251506196592,0.0,-7611.67017635,3.95838929914e-05,1.42127001739e+14,0.00998053449639,0.997932822168,0.0,552,48123010.0532,-19.1439880011,48123010.0532,-0.0251506196592,95,-174075.223952,0.0,32.5877421523,-4.37777794376e-16,-34531.0671589,22837.9217876
0.0120857002794,0.0,-47785.5800325,-1.12167559019e-07,1.41991656921e+14,0.00995527792701,0.997891558324,0.0,546,115488450479.0,10.1254147187,115488450479.0,-0.0120857002794,96,-37676292.3531,0.0,32.5867894177,2.92331593468e-16,-104620.574105,1609701.4139
0.0252369135073,0.0,-7485.90595713,2.53285251125e-05,1.42181892748e+14,0.00998234010108,0.997950228253,0.0,569,71837863.5709,-14.1346767318,71837863.5709,-0.0252369135073,97,-275220.548973,0.0,32.5881282887,1.22078626023e-16,-35441.2381014,28724.0693168
0.0137021886542,0.0,-15458.1315255,8.61986403367e-08,1.42342731224e+14,0.0064028494366,0.998000204608,0.0,546,29878401710.2,-16.4365347326,29878401710.2,-0.0137021886542,98,-16107112.199,0.0,32.5892588656,1.12609504028e-16,-63378.6390281,687621.870853
0.0244608815877,0.0,-7857.54747068,2.89905252718e-05,1.42679111046e+14,0.00996286419931,0.998102366877,0.0,537,39599517.1092,-37.5904165107,39599517.1092,-0.0244608815877,99,-195851.934345,0.0,32.591619246,2.59409901545e-16,-34412.6201074,20892.7622406
0.0204672981139,0.0,-8894.44355199,1.29910561574e-05,1.4225090447e+14,0.00999141240716,0.997970771147,0.0,555,103052313.838,-16.9262108279,103052313.838,-0.0204672981139,100,-621143.750888,0.0,32.5886135472,4.91359663061e-16,-37470.6334553,37439.7119176
